,Village,Village Latitude,Village Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6660,Harchanda,23.48720932006836,85.4804916381836,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6661,Harchanda,23.48720932006836,85.4804916381836,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6662,Harchanda,23.48720932006836,85.4804916381836,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6663,Hatwal,23.46944999694824,85.51483917236328,Seventh Heaven,23.371331999268545,85.32776355743408,Indian Restaurant
6664,Hatwal,23.46944999694824,85.51483917236328,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6665,Hatwal,23.46944999694824,85.51483917236328,Swarnrekha,23.522962,85.70367,Dhaba
6666,Hesatu,23.48720932006836,85.4804916381836,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6667,Hesatu,23.48720932006836,85.4804916381836,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6668,Hesatu,23.48720932006836,85.4804916381836,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6669,Hesatu,23.48720932006836,85.4804916381836,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6670,Hesatu,23.48720932006836,85.4804916381836,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6671,Hesatu,23.48720932006836,85.4804916381836,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6672,Hesatu,23.48720932006836,85.4804916381836,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6673,Hesatu,23.48720932006836,85.4804916381836,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6674,Hesatu,23.48720932006836,85.4804916381836,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6675,Hesatu,23.48720932006836,85.4804916381836,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6676,Hethnagru,23.49263000488281,85.56002044677734,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
6677,Hethnagru,23.49263000488281,85.56002044677734,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
6678,Hethnagru,23.49263000488281,85.56002044677734,Canteen,23.41284706430992,85.44221878051758,Food Court
6679,Hethnagru,23.49263000488281,85.56002044677734,Hostel IV,23.416174795809084,85.43749809265137,Fraternity House
6680,Hethnagru,23.49263000488281,85.56002044677734,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
6681,Hethnagru,23.49263000488281,85.56002044677734,Jungli Restaurant,23.412612289634342,85.41143571889907,Indian Restaurant
6682,Hethnagru,23.49263000488281,85.56002044677734,The Royal Retreat,23.39922736254346,85.3906835796376,Resort
6683,Hindebili,23.498910903930664,85.5672607421875,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
6684,Hindebili,23.498910903930664,85.5672607421875,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
6685,Hindebili,23.498910903930664,85.5672607421875,Canteen,23.41284706430992,85.44221878051758,Food Court
6686,Hindebili,23.498910903930664,85.5672607421875,Hostel IV,23.416174795809084,85.43749809265137,Fraternity House
6687,Hindebili,23.498910903930664,85.5672607421875,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
6688,Hindebili,23.498910903930664,85.5672607421875,Jungli Restaurant,23.412612289634342,85.41143571889907,Indian Restaurant
6689,Hindebili,23.498910903930664,85.5672607421875,The Royal Retreat,23.39922736254346,85.3906835796376,Resort
6690,Hindebilli,23.498910903930664,85.5672607421875,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
6691,Hindebilli,23.498910903930664,85.5672607421875,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
6692,Hindebilli,23.498910903930664,85.5672607421875,Canteen,23.41284706430992,85.44221878051758,Food Court
6693,Hindebilli,23.498910903930664,85.5672607421875,Hostel IV,23.416174795809084,85.43749809265137,Fraternity House
6694,Hindebilli,23.498910903930664,85.5672607421875,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
6695,Hindebilli,23.498910903930664,85.5672607421875,Jungli Restaurant,23.412612289634342,85.41143571889907,Indian Restaurant
6696,Hindebilli,23.498910903930664,85.5672607421875,The Royal Retreat,23.39922736254346,85.3906835796376,Resort
6697,Hochai,23.49968910217285,85.3891830444336,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6698,Hochai,23.49968910217285,85.3891830444336,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6699,Hochai,23.49968910217285,85.3891830444336,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
6700,Hochai,23.49968910217285,85.3891830444336,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6701,Hochai,23.49968910217285,85.3891830444336,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6702,Hochai,23.49968910217285,85.3891830444336,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6703,Hochai,23.49968910217285,85.3891830444336,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6704,Hochai,23.49968910217285,85.3891830444336,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6705,Hochai,23.49968910217285,85.3891830444336,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6706,Hochai,23.49968910217285,85.3891830444336,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6707,Hochai,23.49968910217285,85.3891830444336,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6708,Hurputoli(Haruptoli),23.446630477905273,85.54606628417969,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
6709,Hurputoli(Haruptoli),23.446630477905273,85.54606628417969,Canteen,23.41284706430992,85.44221878051758,Food Court
6710,Hurputoli(Haruptoli),23.446630477905273,85.54606628417969,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
6711,Hurputoli(Haruptoli),23.446630477905273,85.54606628417969,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
6712,Hutup,23.48720932006836,85.4804916381836,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6713,Hutup,23.48720932006836,85.4804916381836,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6714,Hutup,23.48720932006836,85.4804916381836,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6715,Hutup,23.48720932006836,85.4804916381836,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6716,Hutup,23.48720932006836,85.4804916381836,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6717,Hutup,23.48720932006836,85.4804916381836,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6718,Hutup,23.48720932006836,85.4804916381836,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6719,Hutup,23.48720932006836,85.4804916381836,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6720,Hutup,23.48720932006836,85.4804916381836,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6721,Hutup,23.48720932006836,85.4804916381836,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6722,Ichadag,23.538339614868164,85.47563171386719,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6723,Irba (CT),23.48720932006836,85.4804916381836,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6724,Irba (CT),23.48720932006836,85.4804916381836,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6725,Irba (CT),23.48720932006836,85.4804916381836,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6726,Irba (CT),23.48720932006836,85.4804916381836,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6727,Irba (CT),23.48720932006836,85.4804916381836,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6728,Irba (CT),23.48720932006836,85.4804916381836,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6729,Irba (CT),23.48720932006836,85.4804916381836,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6730,Irba (CT),23.48720932006836,85.4804916381836,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6731,Irba (CT),23.48720932006836,85.4804916381836,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6732,Irba (CT),23.48720932006836,85.4804916381836,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6733,Jaidiha,23.53306007385254,85.54708099365234,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
6734,Jaidiha,23.53306007385254,85.54708099365234,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
6735,Jaidiha,23.53306007385254,85.54708099365234,Canteen,23.41284706430992,85.44221878051758,Food Court
6736,Jaidiha,23.53306007385254,85.54708099365234,Hostel IV,23.416174795809084,85.43749809265137,Fraternity House
6737,Jaidiha,23.53306007385254,85.54708099365234,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
6738,Jaidiha,23.53306007385254,85.54708099365234,Jungli Restaurant,23.412612289634342,85.41143571889907,Indian Restaurant
6739,Jaidiha,23.53306007385254,85.54708099365234,The Royal Retreat,23.39922736254346,85.3906835796376,Resort
6740,Jaruadihi,23.48720932006836,85.4804916381836,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6741,Jaruadihi,23.48720932006836,85.4804916381836,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6742,Jaruadihi,23.48720932006836,85.4804916381836,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6743,Jaruadihi,23.48720932006836,85.4804916381836,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6744,Jaruadihi,23.48720932006836,85.4804916381836,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6745,Jaruadihi,23.48720932006836,85.4804916381836,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6746,Jaruadihi,23.48720932006836,85.4804916381836,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6747,Jaruadihi,23.48720932006836,85.4804916381836,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6748,Jaruadihi,23.48720932006836,85.4804916381836,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6749,Jaruadihi,23.48720932006836,85.4804916381836,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6750,Jawabera,23.545900344848636,85.39550018310547,Seventh Heaven,23.371331999268545,85.32776355743408,Indian Restaurant
6751,Jawabera,23.545900344848636,85.39550018310547,Subway,23.361245263683386,85.32606789112798,Sandwich Place
6752,Jawabera,23.545900344848636,85.39550018310547,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6753,Jawabera,23.545900344848636,85.39550018310547,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6754,Jawabera,23.545900344848636,85.39550018310547,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6755,Jhiri,23.48638916015625,85.49830627441406,Seventh Heaven,23.371331999268545,85.32776355743408,Indian Restaurant
6756,Jhiri,23.48638916015625,85.49830627441406,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6757,Jhiri,23.48638916015625,85.49830627441406,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6758,Jhiri,23.48638916015625,85.49830627441406,Swarnrekha,23.522962,85.70367,Dhaba
6759,Jidu,23.52014923095703,85.48689270019531,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6760,Jirabar (Jirawar),23.49580001831055,85.40013885498047,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6761,Jirabar (Jirawar),23.49580001831055,85.40013885498047,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6762,Jirabar (Jirawar),23.49580001831055,85.40013885498047,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
6763,Jirabar (Jirawar),23.49580001831055,85.40013885498047,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6764,Jirabar (Jirawar),23.49580001831055,85.40013885498047,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6765,Jirabar (Jirawar),23.49580001831055,85.40013885498047,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6766,Jirabar (Jirawar),23.49580001831055,85.40013885498047,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6767,Jirabar (Jirawar),23.49580001831055,85.40013885498047,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6768,Jirabar (Jirawar),23.49580001831055,85.40013885498047,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6769,Jirabar (Jirawar),23.49580001831055,85.40013885498047,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6770,Jirabar (Jirawar),23.49580001831055,85.40013885498047,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6771,Kamta,23.49057006835937,85.42172241210938,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6772,Kamta,23.49057006835937,85.42172241210938,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6773,Kamta,23.49057006835937,85.42172241210938,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
6774,Kamta,23.49057006835937,85.42172241210938,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6775,Kamta,23.49057006835937,85.42172241210938,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6776,Kamta,23.49057006835937,85.42172241210938,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6777,Kamta,23.49057006835937,85.42172241210938,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6778,Kamta,23.49057006835937,85.42172241210938,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6779,Kamta,23.49057006835937,85.42172241210938,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6780,Kamta,23.49057006835937,85.42172241210938,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6781,Kamta,23.49057006835937,85.42172241210938,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6782,Karma,23.48720932006836,85.4804916381836,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6783,Karma,23.48720932006836,85.4804916381836,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6784,Karma,23.48720932006836,85.4804916381836,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6785,Karma,23.48720932006836,85.4804916381836,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6786,Karma,23.48720932006836,85.4804916381836,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6787,Karma,23.48720932006836,85.4804916381836,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6788,Karma,23.48720932006836,85.4804916381836,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6789,Karma,23.48720932006836,85.4804916381836,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6790,Karma,23.48720932006836,85.4804916381836,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6791,Karma,23.48720932006836,85.4804916381836,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6792,Keram,23.53598022460937,85.44425201416016,Seventh Heaven,23.371331999268545,85.32776355743408,Indian Restaurant
6793,Keram,23.53598022460937,85.44425201416016,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6794,Keram,23.53598022460937,85.44425201416016,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6795,Kesharbera,23.51725959777832,85.39389038085938,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6796,Kesharbera,23.51725959777832,85.39389038085938,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6797,Kesharbera,23.51725959777832,85.39389038085938,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
6798,Kesharbera,23.51725959777832,85.39389038085938,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6799,Kesharbera,23.51725959777832,85.39389038085938,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6800,Kesharbera,23.51725959777832,85.39389038085938,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6801,Kesharbera,23.51725959777832,85.39389038085938,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6802,Kesharbera,23.51725959777832,85.39389038085938,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6803,Kesharbera,23.51725959777832,85.39389038085938,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6804,Kesharbera,23.51725959777832,85.39389038085938,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6805,Kesharbera,23.51725959777832,85.39389038085938,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6806,Khatanga,23.48947906494141,85.46446990966797,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6807,Khatanga,23.48947906494141,85.46446990966797,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6808,Khatanga,23.48947906494141,85.46446990966797,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6809,Khatanga,23.48947906494141,85.46446990966797,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6810,Khatanga,23.48947906494141,85.46446990966797,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6811,Khatanga,23.48947906494141,85.46446990966797,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
